what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1487211645235
activated,view,com.bstek.ide.ui.navigator,1.0.0.201406201759,"com.bstek.ide.ui.DoradoExplorer",1487211648597
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1487211657212
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1487211659839
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487211660906
started,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1487211661945
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1487211673154
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1487211673372
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487211673404
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487211677168
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487211680400
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487211685419
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487211686278
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487211688569
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487211705977
activated,view,com.bstek.ide.ui.navigator,1.0.0.201406201759,"com.bstek.ide.ui.DoradoExplorer",1487211709022
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1487211712884
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1487211723505
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487211724942
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487211862790
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1487211863320
activated,view,com.bstek.ide.ui.navigator,1.0.0.201406201759,"com.bstek.ide.ui.DoradoExplorer",1487211863814
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487211878098
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487211885088
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.navigator"".",1487211893563
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487211904476
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487211919429
started,bundle,runjettyrun.jetty7,1.3.4,"runjettyrun.jetty7",1487211924290
started,bundle,runjettyrun.jetty8,1.3.4,"runjettyrun.jetty8",1487211924290
started,bundle,runjettyrun.jetty9,1.3.4,"runjettyrun.jetty9",1487211924290
started,bundle,runjettyrun,1.3.4,"runjettyrun",1487211924306
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1487211925832
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.navigator"".",1487211926160
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.navigator"".",1487211928441
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487211938138
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487211940626
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487211955590
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487211957209
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1487211957225
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487211960845
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487211970166
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1487211976525
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1487211977198
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1487211977504
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1487211977864
started,bundle,org.eclipse.wst.xsl.ui,1.1.200.v201103082057,"org.eclipse.wst.xsl.ui",1487211978067
opened,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1487211978160
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1487211978348
started,bundle,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.ui",1487211985454
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212001079
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212007595
activated,view,com.bstek.ide.ui.navigator,1.0.0.201406201759,"com.bstek.ide.ui.DoradoExplorer",1487212011961
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1487212024855
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212027998
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212031964
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1487212045584
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1487212052371
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1487212074272
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1487212074397
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212110386
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212129658
activated,view,com.bstek.ide.ui.navigator,1.0.0.201406201759,"com.bstek.ide.ui.DoradoExplorer",1487212169585
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1487212192591
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212200770
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212215942
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212218254
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212222643
activated,view,com.bstek.ide.ui.navigator,1.0.0.201406201759,"com.bstek.ide.ui.DoradoExplorer",1487212226514
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212230119
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212231977
started,bundle,org.eclipse.xsd,2.7.1.v20120130-0943,"org.eclipse.xsd",1487212234114
opened,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1487212234161
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1487212234239
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1487212245467
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1487212247894
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1487212254979
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212256294
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1487212256341
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1487212257765
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212260139
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1487212263683
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212266059
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1487212266106
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1487212267165
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212269148
activated,view,com.bstek.ide.ui.navigator,1.0.0.201406201759,"com.bstek.ide.ui.DoradoExplorer",1487212271022
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212278434
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212279138
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212279179
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212281059
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1487212286785
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212292618
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1487212298797
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212299619
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212300485
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212328491
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212338324
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212362478
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212362509
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212385476
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212412199
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212417393
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1487212449262
activated,view,com.bstek.ide.ui.navigator,1.0.0.201406201759,"com.bstek.ide.ui.DoradoExplorer",1487212452013
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1487212454490
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1487212456615
activated,view,com.bstek.ide.ui.navigator,1.0.0.201406201759,"com.bstek.ide.ui.DoradoExplorer",1487212458766
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1487212467858
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1487212493786
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1487212502275
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.format.document",1487212508723
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212519666
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212527489
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212550933
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212551027
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212551074
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212554125
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212557948
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212581017
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212582518
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212616638
activated,view,com.bstek.ide.ui.navigator,1.0.0.201406201759,"com.bstek.ide.ui.DoradoExplorer",1487212618704
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212622538
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212630188
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1487212632690
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.navigator"".",1487212633114
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.navigator"".",1487212635689
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.navigator"".",1487212635829
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.navigator"".",1487212637237
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1487212640744
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.navigator"".",1487212640907
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.navigator"".",1487212642082
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212656279
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212705420
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.navigator"".",1487212705888
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.navigator"".",1487212706044
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212719224
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212723504
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1487212723519
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212728798
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.navigator"".",1487212732540
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.navigator"".",1487212732603
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212732744
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1487212732759
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212747390
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212751729
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1487212772506
activated,view,com.bstek.ide.ui.navigator,1.0.0.201406201759,"com.bstek.ide.ui.DoradoExplorer",1487212775308
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212803014
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212808350
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212814663
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212817884
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212822546
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212830737
started,bundle,org.eclipse.emf.edit,2.7.2.v20120130-0943,"org.eclipse.emf.edit",1487212835304
started,bundle,com.bstek.ide.core,1.2.7.201207311458,"com.bstek.ide.core",1487212835304
started,bundle,com.bstek.ide.common.editor,1.2.7.201207311458,"com.bstek.ide.common.editor",1487212835593
started,bundle,org.eclipse.emf.edit.ui,2.7.0.v20120130-0943,"org.eclipse.emf.edit.ui",1487212835624
started,bundle,com.bstek.ide.report,1.2.7.201207311458,"com.bstek.ide.report",1487212837526
started,bundle,com.bstek.ide.richeditor,1.2.7.201207311458,"com.bstek.ide.richeditor",1487212837979
started,bundle,com.aptana.ide.editors,2.0.5.201108291541,"com.aptana.ide.editors",1487212838956
started,bundle,com.aptana.ide.editor.js,2.0.5.201108291541,"com.aptana.ide.editor.js",1487212838956
started,bundle,com.aptana.ide.parsing,2.0.5.201108291541,"com.aptana.ide.parsing",1487212839174
started,bundle,com.aptana.ide.parsing.eclipse,2.0.5.201108291541,"com.aptana.ide.parsing.eclipse",1487212839252
started,bundle,com.aptana.ide.editors.codeassist,2.0.5.201108291541,"com.aptana.ide.editors.codeassist",1487212839902
started,bundle,com.aptana.ide.core.spellcheck,2.0.5.201108291541,"com.aptana.ide.core.spellcheck",1487212839980
opened,editor,com.bstek.ide.common.editor,1.2.7.201207311458,"com.bstek.ide.forms.ViewEditor",1487212840324
activated,editor,com.bstek.ide.common.editor,1.2.7.201207311458,"com.bstek.ide.forms.ViewEditor",1487212840577
activated,view,com.bstek.ide.ui.navigator,1.0.0.201406201759,"com.bstek.ide.ui.DoradoExplorer",1487212846689
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212884566
closed,editor,com.bstek.ide.common.editor,1.2.7.201207311458,"com.bstek.ide.forms.ViewEditor",1487212886674
error,log,,,"Unhandled event loop exception during blocked modal context.",1487212886721
closed,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1487212886815
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212886893
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1487212886971
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1487212886971
closed,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1487212887065
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212891010
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212903547
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1487212903563
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1487212903563
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212915813
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212917052
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1487212917896
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212919161
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212920043
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487212920185
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1487212921386
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1487212921407
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1487212921409
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1487212921409
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1487212921426
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1487212921429
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1487212921450
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1487212921465
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.204.v201004211805,"org.eclipse.jst.ws.axis2.core",1487212921465
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.ui",1487212921481
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.609.v201103082016,"org.eclipse.jst.ws.creation.ui",1487212921497
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.ui,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.ui",1487212921499
activated,perspective,com.bstek.ide.ui,,"com.bstek.ide.ui.perspectives.Dorado7Perspective",1487212956876
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1487212956876
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1487212956876
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1487212956876
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1487212956876
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1487212956876
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1487212956876
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1487212956892
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1487212956892
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1487212956892
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1487212956892
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1487212956892
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1487212956892
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1487212956908
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1487212956908
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1487212956908
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1487212956908
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1487212956908
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1487212956908
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1487212956908
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1487212956908
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1487212956908
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1487212956908
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1487212956908
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1487212956908
